opportunity_id,sales_agent,product,account,deal_stage,close_value,close_month,close_year,is_won,is_lost,series,sales_price,manager,regional_office,sector,year_established,revenue,office_location,subsidiary_of,revenue_per_employee,company_size
V74O6XQT,Daniell Hammack,GTXPro,Hottechi,Engaging,472.0,-0.7080868336021927,0.0,0,0,,,Rocco Neubert,East,technolgy,0.1507751746454857,1.4400402433912887,Korea,Acme Corporation,-0.01896337969891462,Enterprise
GH6U8WWN,Daniell Hammack,GTX Basic,Massive Dynamic,Won,425.0,-1.4452846018008674,0.0,1,0,GTX,-0.5098440840839051,Rocco Neubert,East,entertainment,-0.7983951995871053,-0.9539541910630245,United States,Acme Corporation,0.6175557465373641,Enterprise
GVNI96XB,Darcel Schlecht,GTXPro,Dontechi,Won,2713.125,-0.3394879495028555,0.0,1,0,,,Melvin Marxen,Central,software,-1.6289192770406222,0.7847630558423413,United States,Acme Corporation,-0.2668077501867181,Enterprise
KC324LPK,Darcel Schlecht,GTXPro,Ron-tech,Won,2713.125,-0.7080868336021927,0.0,1,0,,,Melvin Marxen,Central,medical,-0.4424563092498836,0.47880927394774275,United States,Acme Corporation,0.41828139155097527,Enterprise
2Y2R082L,Darcel Schlecht,MG Special,dambase,Won,62.0,-0.7080868336021927,0.0,1,0,MG,-0.6988316022762914,Melvin Marxen,Central,marketing,-0.08651741891266201,-0.2902493971120805,United States,Inity,1.4175853348881025,Enterprise
HALGOQ5D,Donn Cantrell,GTXPro,Betasoloin,Won,2713.125,-0.7080868336021927,0.0,1,0,,,Rocco Neubert,East,medical,0.3880677682036334,-1.1358998793816948,United States,Acme Corporation,0.028649179470191504,Large
1R38Y0C1,Elease Gluck,MG Advanced,Golddex,Won,2713.125,-1.4452846018008674,0.0,1,0,MG,0.5755933183826687,Celia Rouche,West,finance,1.4558844392152983,-1.2233912775769484,United States,Acme Corporation,-1.0946539874499417,Medium
3QQW8VJ2,Garret Kinder,GTXPro,Xx-zobam,Won,2713.125,-0.3394879495028555,0.0,1,0,,,Cara Losch,East,entertainment,-0.7983951995871053,0.4418483258287584,United States,Acme Corporation,-0.23180775828795,Enterprise
8JS4BWQ7,Gladys Colclough,GTX Basic,Streethex,Won,615.0,-1.4452846018008674,0.0,1,0,GTX,-0.5098440840839051,Melvin Marxen,Central,retail,-0.917041496366179,-0.6408923653554688,Belgium,Acme Corporation,4.018788947059847,Enterprise
78TOITP2,Gladys Colclough,MG Special,Finhigh,Won,55.0,-0.7080868336021927,0.0,1,0,MG,-0.6988316022762914,Melvin Marxen,Central,finance,1.2185918456571505,-0.7615751612070185,United States,Acme Corporation,0.732280101772273,Enterprise
MRCYKUX4,Hayden Neloms,MG Advanced,Hottechi,Engaging,472.0,-0.7080868336021927,0.0,0,0,MG,0.5755933183826687,Celia Rouche,West,technolgy,0.1507751746454857,1.4400402433912887,Korea,Acme Corporation,-0.01896337969891462,Enterprise
3PVNGGBX,Markita Hansen,GTX Basic,The New York Inquirer,Engaging,472.0,-0.7080868336021927,0.0,0,0,GTX,-0.5098440840839051,Celia Rouche,West,medical,0.032128877866411845,-1.053295261307849,United States,Acme Corporation,0.3049146545950892,Large
MN6E59H6,Markita Hansen,GTX Plus Pro,Hottechi,Engaging,472.0,-0.7080868336021927,0.0,0,0,GTX,1.373158824451143,Celia Rouche,West,technolgy,0.1507751746454857,1.4400402433912887,Korea,Acme Corporation,-0.01896337969891462,Enterprise
BSA76OL5,Marty Freudenburg,GTX Basic,Isdom,Lost,0.0,-0.7080868336021927,0.0,0,1,GTX,-0.5098440840839051,Melvin Marxen,Central,medical,0.744006658540855,0.1514785781107112,United States,Acme Corporation,1.1663799010836005,Enterprise
YHNBSXPN,Maureen Marcano,GTX Plus Basic,Hatfan,Won,1019.0,-1.4452846018008674,0.0,1,0,GTX,-0.30138512462321243,Summer Sewald,West,services,-1.6289192770406222,-0.8979167664484986,United States,Acme Corporation,0.6335017559232521,Enterprise
TW6D3KT4,Maureen Marcano,MG Advanced,Blackzim,Won,2713.125,-0.7080868336021927,0.0,1,0,MG,0.5755933183826687,Summer Sewald,West,retail,1.574530735994372,-1.027827703339395,United States,Acme Corporation,-1.1250891152673943,Enterprise
Z8RI8RLU,Moses Frase,GTX Basic,Streethex,Won,502.0,-0.3394879495028555,0.0,1,0,GTX,-0.5098440840839051,Dustin Brinkmann,Central,retail,-0.917041496366179,-0.6408923653554688,Belgium,Acme Corporation,4.018788947059847,Enterprise
FT0L8HZZ,Moses Frase,MG Advanced,Isdom,Won,2713.125,-1.4452846018008674,0.0,1,0,MG,0.5755933183826687,Dustin Brinkmann,Central,medical,0.744006658540855,0.1514785781107112,United States,Acme Corporation,1.1663799010836005,Enterprise
AW0GW33Q,Reed Clapper,GTX Plus Basic,Condax,Lost,0.0,-0.3394879495028555,0.0,0,1,GTX,-0.30138512462321243,Rocco Neubert,East,medical,2.523701110226963,-1.2444866848337197,United States,Acme Corporation,0.008195038106828869,Small
IJLPV177,Rosalina Dieter,MG Special,Nam-zim,Lost,0.0,-1.4452846018008674,0.0,0,1,MG,-0.6988316022762914,Celia Rouche,West,services,-1.035687793145253,-1.0680831593890134,Brazil,Warephase,-0.9417158861305139,Enterprise
9UVKASFY,Vicki Laflamme,GTX Plus Pro,Nam-zim,Lost,0.0,-0.7080868336021927,0.0,0,1,GTX,1.373158824451143,Celia Rouche,West,services,-1.035687793145253,-1.0680831593890134,Brazil,Warephase,-0.9417158861305139,Enterprise
KKSMEP2A,Vicki Laflamme,MG Advanced,Finjob,Lost,0.0,-0.3394879495028555,0.0,0,1,MG,0.5755933183826687,Celia Rouche,West,employment,-0.917041496366179,-0.3404279638312728,United States,Acme Corporation,0.36843042521092184,Enterprise
E96ZTKHC,Vicki Laflamme,GTX Basic,Scotfind,Won,542.0,-1.4452846018008674,0.0,1,0,GTX,-0.5098440840839051,Celia Rouche,West,software,0.032128877866411845,1.4400402433912887,United States,Bubba Gump,-0.01896337969891462,Enterprise
RZ08GKZY,Zane Levy,GTXPro,Faxquote,Won,2713.125,-0.7080868336021927,0.0,1,0,,,Summer Sewald,West,telecommunications,-0.08651741891266201,-0.4433890341120279,United States,Sonron,-1.0464052645462503,Enterprise
EK0ZZHKT,Cassey Cress,MG Advanced,Massive Dynamic,Lost,0.0,-0.3394879495028555,0.0,0,1,MG,0.5755933183826687,Rocco Neubert,East,entertainment,-0.7983951995871053,-0.9539541910630245,United States,Acme Corporation,0.6175557465373641,Enterprise
9U6RAS0M,Cassey Cress,GTX Basic,Umbrella Corporation,Won,538.0,-1.4452846018008674,0.0,1,0,GTX,-0.5098440840839051,Rocco Neubert,East,finance,0.2694214714245596,-0.3570368582853112,United States,Acme Corporation,-0.6369176455476837,Enterprise
3S31RHE5,Cassey Cress,GTXPro,Betasoloin,Won,2713.125,-0.7080868336021927,0.0,1,0,,,Rocco Neubert,East,medical,0.3880677682036334,-1.1358998793816948,United States,Acme Corporation,0.028649179470191504,Large
GOM8T4Y4,Darcel Schlecht,GTX Plus Basic,Codehow,Won,1178.0,-0.7080868336021927,0.0,1,0,GTX,-0.30138512462321243,Melvin Marxen,Central,software,0.2694214714245596,-0.05232346522440939,United States,Acme Corporation,3.1080261832299487,Enterprise
7Z5AVSH6,Darcel Schlecht,GTXPro,Treequote,Won,2713.125,-0.3394879495028555,0.0,1,0,,,Melvin Marxen,Central,telecommunications,-0.917041496366179,1.0698281619524515,United States,Sonron,0.6491234065390666,Enterprise
E7OPE1O8,Darcel Schlecht,MG Special,Rangreen,Won,60.0,-1.4452846018008674,0.0,1,0,MG,-0.6988316022762914,Melvin Marxen,Central,technolgy,-1.035687793145253,0.046102708292014745,Panama,Acme Corporation,-0.9957190017527534,Enterprise
647E6ED0,Darcel Schlecht,MG Advanced,Dontechi,Won,2713.125,-0.3394879495028555,0.0,1,0,MG,0.5755933183826687,Melvin Marxen,Central,software,-1.6289192770406222,0.7847630558423413,United States,Acme Corporation,-0.2668077501867181,Enterprise
V4XHHFO3,Elease Gluck,GTX Basic,Blackzim,Engaging,472.0,-0.7080868336021927,0.0,0,0,GTX,-0.5098440840839051,Celia Rouche,West,retail,1.574530735994372,-1.027827703339395,United States,Acme Corporation,-1.1250891152673943,Enterprise
PEX6S873,Elease Gluck,GTK 500,Cheers,Lost,0.0,-0.7080868336021927,0.0,0,1,GTK,9.500003899689798,Celia Rouche,West,entertainment,-0.32381001247080976,0.6316498100941744,United States,Massive Dynamic,0.9277474101444079,Enterprise
M9OTPNII,Garret Kinder,GTX Plus Pro,Donware,Won,2713.125,-0.7080868336021927,0.0,1,0,GTX,1.373158824451143,Cara Losch,East,marketing,0.3880677682036334,-0.7197846140121512,United States,Acme Corporation,-0.2198467397318429,Enterprise
EZRICI17,Gladys Colclough,MG Advanced,Rundofase,Lost,0.0,-0.3394879495028555,0.0,0,1,MG,0.5755933183826687,Melvin Marxen,Central,technolgy,-1.5102729802615484,-0.8030842017162243,United States,Acme Corporation,1.8426222782336203,Enterprise
7PXJ92C5,Kary Hendrixson,GTXPro,Hottechi,Engaging,472.0,-0.7080868336021927,0.0,0,0,,,Summer Sewald,West,technolgy,0.1507751746454857,1.4400402433912887,Korea,Acme Corporation,-0.01896337969891462,Enterprise
BAXENBTS,Kary Hendrixson,GTXPro,Finjob,Lost,0.0,-0.7080868336021927,0.0,0,1,,,Summer Sewald,West,employment,-0.917041496366179,-0.3404279638312728,United States,Acme Corporation,0.36843042521092184,Enterprise
086279IX,Kary Hendrixson,GTXPro,Kan-code,Won,2713.125,-0.3394879495028555,0.0,1,0,,,Summer Sewald,West,software,-1.6289192770406222,1.4400402433912887,United States,Acme Corporation,-0.01896337969891462,Enterprise
6EEC9HQQ,Kary Hendrixson,GTXPro,Y-corporation,Won,2713.125,-0.7080868336021927,0.0,1,0,,,Summer Sewald,West,employment,-1.5102729802615484,0.01649172379397797,United States,Acme Corporation,-1.2004185591812682,Enterprise
MHN0SWM2,Lajuana Vencill,GTX Plus Pro,Genco Pura Olive Oil Company,Won,2713.125,-0.3394879495028555,0.0,1,0,GTX,1.373158824451143,Dustin Brinkmann,Central,retail,1.3372381424362243,-0.8531088194666954,Italy,Acme Corporation,0.26010942392324987,Enterprise
8SKE4TT5,Maureen Marcano,GTX Plus Basic,Xx-holding,Lost,0.0,-0.7080868336021927,0.0,0,1,GTX,-0.30138512462321243,Summer Sewald,West,finance,-0.32381001247080976,1.4400402433912887,United States,Acme Corporation,-0.01896337969891462,Enterprise
IGELOJ42,Moses Frase,GTX Plus Pro,Cancity,Won,2713.125,-0.3394879495028555,0.0,1,0,GTX,1.373158824451143,Dustin Brinkmann,Central,retail,0.6253603617617812,-0.9303956003067136,United States,Acme Corporation,-1.2404741786839795,Enterprise
0LMA8GMJ,Rosie Papadopoulos,GTX Plus Pro,Bubba Gump,Won,2713.125,-0.7080868336021927,0.0,1,0,GTX,1.373158824451143,Cara Losch,East,software,0.744006658540855,-0.8121759879547035,United States,Acme Corporation,-0.38370450106124054,Enterprise
E40RN3MN,Versie Hillebrand,MG Special,Isdom,Won,47.0,-1.4452846018008674,0.0,1,0,MG,-0.6988316022762914,Dustin Brinkmann,Central,medical,0.744006658540855,0.1514785781107112,United States,Acme Corporation,1.1663799010836005,Enterprise
093R7PK9,Vicki Laflamme,MG Special,Zoomit,Won,52.0,-0.3394879495028555,0.0,1,0,MG,-0.6988316022762914,Celia Rouche,West,entertainment,-0.4424563092498836,-1.1038872909716069,United States,Acme Corporation,-1.0159008099748683,Large
I8A9OXP2,Violet Mclelland,GTXPro,Gekko & Co,Won,2713.125,-0.3394879495028555,0.0,1,0,,,Cara Losch,East,retail,-0.6797489028080314,-0.13768596910934683,United States,Acme Corporation,1.2834542680757055,Enterprise
7IFEKEMG,Violet Mclelland,MG Special,Bioplex,Won,53.0,-0.3394879495028555,0.0,1,0,MG,-0.6988316022762914,Cara Losch,East,medical,-0.5611026060289575,-1.102730474435216,United States,Acme Corporation,-1.0739815725100736,Enterprise
4XZ4RY1N,Wilburn Farren,GTX Plus Basic,Hottechi,Engaging,472.0,-0.7080868336021927,0.0,0,0,GTX,-0.30138512462321243,Cara Losch,East,technolgy,0.1507751746454857,1.4400402433912887,Korea,Acme Corporation,-0.01896337969891462,Enterprise
K2KK9SW2,Anna Snelling,GTX Basic,Inity,Won,550.0,-0.7080868336021927,0.0,1,0,GTX,-0.5098440840839051,Dustin Brinkmann,Central,marketing,-1.1543340899243268,-0.18925887363095711,United States,Acme Corporation,-1.361562435074554,Enterprise
Z0RLNFVY,Boris Faz,GTX Plus Basic,Hottechi,Engaging,472.0,-0.7080868336021927,0.0,0,0,GTX,-0.30138512462321243,Rocco Neubert,East,technolgy,0.1507751746454857,1.4400402433912887,Korea,Acme Corporation,-0.01896337969891462,Enterprise
8SIG4C8X,Boris Faz,GTXPro,Donquadtech,Won,2713.125,-0.3394879495028555,0.0,1,0,,,Rocco Neubert,East,technolgy,-0.4424563092498836,-0.49315413788665463,United States,Acme Corporation,0.19632367487098684,Enterprise
K4ETVW4H,Boris Faz,MG Special,Betasoloin,Won,53.0,-0.7080868336021927,0.0,1,0,MG,-0.6988316022762914,Rocco Neubert,East,medical,0.3880677682036334,-1.1358998793816948,United States,Acme Corporation,0.028649179470191504,Large
YA2NDY1H,Cassey Cress,GTXPro,Bluth Company,Won,2713.125,-0.7080868336021927,0.0,1,0,,,Rocco Neubert,East,technolgy,-0.32381001247080976,-0.7000439576801268,United States,Acme Corporation,-0.5485593896223608,Enterprise
G6DYTQQE,Corliss Cosme,GTXPro,Vehement Capital Partners,Won,2713.125,-0.3394879495028555,0.0,1,0,,,Cara Losch,East,finance,-0.32381001247080976,-0.9622938266257514,United States,Golddex,1.3538202391723455,Large
RQULJHTU,Daniell Hammack,GTX Plus Pro,Hottechi,Engaging,472.0,-0.7080868336021927,0.0,0,0,GTX,1.373158824451143,Rocco Neubert,East,technolgy,0.1507751746454857,1.4400402433912887,Korea,Acme Corporation,-0.01896337969891462,Enterprise
RZZ9K7UN,Daniell Hammack,GTX Plus Pro,Zencorporation,Won,2713.125,-0.3394879495028555,0.0,1,0,GTX,1.373158824451143,Rocco Neubert,East,technolgy,1.81182332955252,-1.2285419702161644,China,Acme Corporation,-1.2777784443187465,Medium
3918OU6O,Darcel Schlecht,GTX Basic,Rundofase,Lost,0.0,-0.7080868336021927,0.0,0,1,GTX,-0.5098440840839051,Melvin Marxen,Central,technolgy,-1.5102729802615484,-0.8030842017162243,United States,Acme Corporation,1.8426222782336203,Enterprise
YZ9ZKK3P,Hayden Neloms,MG Special,Finjob,Won,56.0,-0.7080868336021927,0.0,1,0,MG,-0.6988316022762914,Celia Rouche,West,employment,-0.917041496366179,-0.3404279638312728,United States,Acme Corporation,0.36843042521092184,Enterprise
GK1NH8G7,Kami Bicknell,GTX Basic,Iselectrics,Engaging,472.0,-0.7080868336021927,0.0,0,0,GTX,-0.5098440840839051,Summer Sewald,West,technolgy,1.81182332955252,-1.0146320774490043,United States,Acme Corporation,-0.7930247588568269,Enterprise
OPCLCCQH,Kami Bicknell,GTX Plus Basic,Konex,Engaging,472.0,-0.7080868336021927,0.0,0,0,GTX,-0.30138512462321243,Summer Sewald,West,technolgy,-1.86621187059877,1.4400402433912887,United States,Acme Corporation,-0.01896337969891462,Enterprise
E1921PBZ,Kary Hendrixson,GTX Basic,Finjob,Won,468.0,-0.7080868336021927,0.0,1,0,GTX,-0.5098440840839051,Summer Sewald,West,employment,-0.917041496366179,-0.3404279638312728,United States,Acme Corporation,0.36843042521092184,Enterprise
0E761F02,Kary Hendrixson,GTX Basic,Kan-code,Won,579.0,-0.7080868336021927,0.0,1,0,GTX,-0.5098440840839051,Summer Sewald,West,software,-1.6289192770406222,1.4400402433912887,United States,Acme Corporation,-0.01896337969891462,Enterprise
HDBNC8W1,Lajuana Vencill,MG Advanced,Treequote,Won,2713.125,-0.3394879495028555,0.0,1,0,MG,0.5755933183826687,Dustin Brinkmann,Central,telecommunications,-0.917041496366179,1.0698281619524515,United States,Sonron,0.6491234065390666,Enterprise
WFCEPHD3,Markita Hansen,GTXPro,Hottechi,Engaging,472.0,-0.7080868336021927,0.0,0,0,,,Celia Rouche,West,technolgy,0.1507751746454857,1.4400402433912887,Korea,Acme Corporation,-0.01896337969891462,Enterprise
KP6NOWM7,Markita Hansen,MG Special,Cheers,Won,54.0,-0.3394879495028555,0.0,1,0,MG,-0.6988316022762914,Celia Rouche,West,entertainment,-0.32381001247080976,0.6316498100941744,United States,Massive Dynamic,0.9277474101444079,Enterprise
HPYLUU5P,Maureen Marcano,MG Special,Newex,Won,62.0,-0.3394879495028555,0.0,1,0,MG,-0.6988316022762914,Summer Sewald,West,services,-0.5611026060289575,-0.8010344811612502,Germany,Acme Corporation,-1.261448896764977,Enterprise
I7AH5FW0,Moses Frase,GTX Basic,dambase,Lost,0.0,-0.7080868336021927,0.0,0,1,GTX,-0.5098440840839051,Dustin Brinkmann,Central,marketing,-0.08651741891266201,-0.2902493971120805,United States,Inity,1.4175853348881025,Enterprise
RSFYKC1F,Moses Frase,GTX Basic,Betatech,Won,619.0,-0.3394879495028555,0.0,1,0,GTX,-0.5098440840839051,Dustin Brinkmann,Central,medical,-1.1543340899243268,-0.9618187840936974,Kenya,Acme Corporation,0.2550922257058689,Enterprise
RMW0TRSZ,Rosalina Dieter,MG Special,Golddex,Lost,0.0,-0.7080868336021927,0.0,0,1,MG,-0.6988316022762914,Celia Rouche,West,finance,1.4558844392152983,-1.2233912775769484,United States,Acme Corporation,-1.0946539874499417,Medium
GNENBXRW,Rosalina Dieter,MG Special,Hatfan,Lost,0.0,-0.7080868336021927,0.0,0,1,MG,-0.6988316022762914,Celia Rouche,West,services,-1.6289192770406222,-0.8979167664484986,United States,Acme Corporation,0.6335017559232521,Enterprise
L20NI94X,Rosalina Dieter,MG Advanced,Xx-holding,Lost,0.0,-0.3394879495028555,0.0,0,1,MG,0.5755933183826687,Celia Rouche,West,finance,-0.32381001247080976,1.4400402433912887,United States,Acme Corporation,-0.01896337969891462,Enterprise
AF7XJNED,Rosie Papadopoulos,GTX Plus Pro,Hottechi,Engaging,472.0,-0.7080868336021927,0.0,0,0,GTX,1.373158824451143,Cara Losch,East,technolgy,0.1507751746454857,1.4400402433912887,Korea,Acme Corporation,-0.01896337969891462,Enterprise
CG65AS6X,Vicki Laflamme,GTXPro,Xx-holding,Won,2713.125,-1.4452846018008674,0.0,1,0,,,Celia Rouche,West,finance,-0.32381001247080976,1.4400402433912887,United States,Acme Corporation,-0.01896337969891462,Enterprise
9XV6GX8D,Zane Levy,GTX Basic,Cheers,Won,605.0,-0.3394879495028555,0.0,1,0,GTX,-0.5098440840839051,Summer Sewald,West,entertainment,-0.32381001247080976,0.6316498100941744,United States,Massive Dynamic,0.9277474101444079,Enterprise
IDIMBX0N,Anna Snelling,GTX Plus Pro,Genco Pura Olive Oil Company,Won,2713.125,-1.4452846018008674,0.0,1,0,GTX,1.373158824451143,Dustin Brinkmann,Central,retail,1.3372381424362243,-0.8531088194666954,Italy,Acme Corporation,0.26010942392324987,Enterprise
W75XU368,Cassey Cress,GTX Basic,Plussunin,Won,641.0,-0.3394879495028555,0.0,1,0,GTX,-0.5098440840839051,Rocco Neubert,East,retail,0.8626529553199289,-0.6218994611572332,United States,Acme Corporation,-0.8861016951884315,Enterprise
WIY2Q0Q5,Cassey Cress,GTX Basic,Vehement Capital Partners,Won,491.0,-0.7080868336021927,0.0,1,0,GTX,-0.5098440840839051,Rocco Neubert,East,finance,-0.32381001247080976,-0.9622938266257514,United States,Golddex,1.3538202391723455,Large
EJDHOY6M,Corliss Cosme,GTX Basic,Hottechi,Engaging,472.0,-0.7080868336021927,0.0,0,0,GTX,-0.5098440840839051,Cara Losch,East,technolgy,0.1507751746454857,1.4400402433912887,Korea,Acme Corporation,-0.01896337969891462,Enterprise
DF1011UT,Corliss Cosme,GTX Plus Basic,Konmatfix,Engaging,472.0,-0.7080868336021927,0.0,0,0,GTX,-0.30138512462321243,Cara Losch,East,marketing,-1.2729803867034006,-1.0813491619508198,United States,Acme Corporation,-1.1106074939931927,Enterprise
7V1FQBL9,Corliss Cosme,GTXPro,Plussunin,Lost,0.0,-0.7080868336021927,0.0,0,1,,,Cara Losch,East,retail,0.8626529553199289,-0.6218994611572332,United States,Acme Corporation,-0.8861016951884315,Enterprise
4PXSBQU8,Darcel Schlecht,MG Special,Codehow,Won,47.0,-0.7080868336021927,0.0,1,0,MG,-0.6988316022762914,Melvin Marxen,Central,software,0.2694214714245596,-0.05232346522440939,United States,Acme Corporation,3.1080261832299487,Enterprise
QRKHWNRB,Elease Gluck,MG Special,Faxquote,Won,63.0,-0.3394879495028555,0.0,1,0,MG,-0.6988316022762914,Celia Rouche,West,telecommunications,-0.08651741891266201,-0.4433890341120279,United States,Sonron,-1.0464052645462503,Enterprise
1YGNHE69,Garret Kinder,MG Advanced,Sumace,Won,2713.125,-0.7080868336021927,0.0,1,0,MG,0.5755933183826687,Cara Losch,East,retail,0.5067140649827073,-1.1726365018605425,Romania,Acme Corporation,-0.9622272336353634,Large
IBS3H6Z4,Hayden Neloms,GTX Plus Basic,Hottechi,Engaging,472.0,-0.7080868336021927,0.0,0,0,GTX,-0.30138512462321243,Celia Rouche,West,technolgy,0.1507751746454857,1.4400402433912887,Korea,Acme Corporation,-0.01896337969891462,Enterprise
TAEUD0HP,Hayden Neloms,GTX Plus Basic,Singletechno,Won,1188.0,-0.3394879495028555,0.0,1,0,GTX,-0.30138512462321243,Celia Rouche,West,retail,0.032128877866411845,-0.2722329692297337,United States,Acme Corporation,-0.5382238575773313,Enterprise
04YGLJ3N,Kary Hendrixson,GTX Plus Pro,Hottechi,Engaging,472.0,-0.7080868336021927,0.0,0,0,GTX,1.373158824451143,Summer Sewald,West,technolgy,0.1507751746454857,1.4400402433912887,Korea,Acme Corporation,-0.01896337969891462,Enterprise
72TBO2HA,Kary Hendrixson,GTX Basic,Cheers,Lost,0.0,-0.7080868336021927,0.0,0,1,GTX,-0.5098440840839051,Summer Sewald,West,entertainment,-0.32381001247080976,0.6316498100941744,United States,Massive Dynamic,0.9277474101444079,Enterprise
FCW4SAAP,Kary Hendrixson,GTX Basic,Scotfind,Won,478.0,-0.3394879495028555,0.0,1,0,GTX,-0.5098440840839051,Summer Sewald,West,software,0.032128877866411845,1.4400402433912887,United States,Bubba Gump,-0.01896337969891462,Enterprise
DEH0MYSO,Kary Hendrixson,MG Special,Green-Plus,Won,60.0,-0.7080868336021927,0.0,1,0,MG,-0.6988316022762914,Summer Sewald,West,services,0.8626529553199289,-0.9420209467161478,United States,Acme Corporation,-0.8462194584228073,Enterprise
PEVJ6O6R,Reed Clapper,GTXPro,Silis,Won,2713.125,-1.4452846018008674,0.0,1,0,,,Rocco Neubert,East,medical,-0.2051637156917359,-0.006807352986488436,United States,Acme Corporation,-0.3255758760869194,Enterprise
T02CX0BY,Reed Clapper,MG Advanced,Ontomedia,Won,2550.0,-1.4452846018008674,0.0,1,0,MG,0.5755933183826687,Rocco Neubert,East,employment,0.1507751746454857,-0.8584794392040844,United States,Acme Corporation,-1.0923562935179223,Enterprise
IN9S33CD,Rosalina Dieter,GTX Plus Pro,Finhigh,Engaging,472.0,-0.7080868336021927,0.0,0,0,GTX,1.373158824451143,Celia Rouche,West,finance,1.2185918456571505,-0.7615751612070185,United States,Acme Corporation,0.732280101772273,Enterprise
SSX3QRTB,Rosie Papadopoulos,MG Special,Bioplex,Lost,0.0,-0.7080868336021927,0.0,0,1,MG,-0.6988316022762914,Cara Losch,East,medical,-0.5611026060289575,-1.102730474435216,United States,Acme Corporation,-1.0739815725100736,Enterprise
UBX7TMQG,Versie Hillebrand,GTX Plus Pro,Dontechi,Lost,0.0,-0.7080868336021927,0.0,0,1,GTX,1.373158824451143,Dustin Brinkmann,Central,software,-1.6289192770406222,0.7847630558423413,United States,Acme Corporation,-0.2668077501867181,Enterprise
RR5AMWPQ,Versie Hillebrand,MG Special,Genco Pura Olive Oil Company,Lost,0.0,-0.7080868336021927,0.0,0,1,MG,-0.6988316022762914,Dustin Brinkmann,Central,retail,1.3372381424362243,-0.8531088194666954,Italy,Acme Corporation,0.26010942392324987,Enterprise
FHLNW3WH,Versie Hillebrand,MG Advanced,Statholdings,Won,2713.125,-0.3394879495028555,0.0,1,0,MG,0.5755933183826687,Dustin Brinkmann,Central,employment,0.1507751746454857,-1.118367291115329,United States,Acme Corporation,-0.03560012685551287,Large
1GT10YJD,Vicki Laflamme,GTX Plus Pro,Hottechi,Engaging,472.0,-0.7080868336021927,0.0,0,0,GTX,1.373158824451143,Celia Rouche,West,technolgy,0.1507751746454857,1.4400402433912887,Korea,Acme Corporation,-0.01896337969891462,Enterprise
4UZCVHEV,Violet Mclelland,GTX Basic,Hottechi,Engaging,472.0,-0.7080868336021927,0.0,0,0,GTX,-0.5098440840839051,Cara Losch,East,technolgy,0.1507751746454857,1.4400402433912887,Korea,Acme Corporation,-0.01896337969891462,Enterprise
DJH67UIZ,Violet Mclelland,MG Special,Hottechi,Engaging,472.0,-0.7080868336021927,0.0,0,0,MG,-0.6988316022762914,Cara Losch,East,technolgy,0.1507751746454857,1.4400402433912887,Korea,Acme Corporation,-0.01896337969891462,Enterprise
7VGJ2B7O,Violet Mclelland,MG Special,Hottechi,Engaging,472.0,-0.7080868336021927,0.0,0,0,MG,-0.6988316022762914,Cara Losch,East,technolgy,0.1507751746454857,1.4400402433912887,Korea,Acme Corporation,-0.01896337969891462,Enterprise
IAVMELUO,Wilburn Farren,GTXPro,Gekko & Co,Won,2713.125,-0.7080868336021927,0.0,1,0,,,Cara Losch,East,retail,-0.6797489028080314,-0.13768596910934683,United States,Acme Corporation,1.2834542680757055,Enterprise
PRMMZX9O,Zane Levy,GTX Plus Basic,Newex,Won,999.0,-0.3394879495028555,0.0,1,0,GTX,-0.30138512462321243,Summer Sewald,West,services,-0.5611026060289575,-0.8010344811612502,Germany,Acme Corporation,-1.261448896764977,Enterprise
ZZFES7ID,Zane Levy,MG Special,Singletechno,Won,52.0,-0.3394879495028555,0.0,1,0,MG,-0.6988316022762914,Summer Sewald,West,retail,0.032128877866411845,-0.2722329692297337,United States,Acme Corporation,-0.5382238575773313,Enterprise
G7PNQB9M,Anna Snelling,GTX Plus Basic,Warephase,Lost,0.0,-0.7080868336021927,0.0,0,1,GTX,-0.30138512462321243,Dustin Brinkmann,Central,services,0.1507751746454857,-0.3484201145788861,United States,Acme Corporation,-0.6872779844564971,Enterprise
Z0R5O2VW,Cassey Cress,GTX Plus Pro,Donware,Lost,0.0,-0.7080868336021927,0.0,0,1,GTX,1.373158824451143,Rocco Neubert,East,marketing,0.3880677682036334,-0.7197846140121512,United States,Acme Corporation,-0.2198467397318429,Enterprise
VS0TWECS,Cassey Cress,GTX Basic,Plussunin,Won,530.0,-0.3394879495028555,0.0,1,0,GTX,-0.5098440840839051,Rocco Neubert,East,retail,0.8626529553199289,-0.6218994611572332,United States,Acme Corporation,-0.8861016951884315,Enterprise
XN7EV14M,Cecily Lampkin,GTX Basic,Konmatfix,Won,538.0,-0.7080868336021927,0.0,1,0,GTX,-0.5098440840839051,Dustin Brinkmann,Central,marketing,-1.2729803867034006,-1.0813491619508198,United States,Acme Corporation,-1.1106074939931927,Enterprise
P5BRH80Z,Cecily Lampkin,MG Special,Rundofase,Won,53.0,-1.4452846018008674,0.0,1,0,MG,-0.6988316022762914,Dustin Brinkmann,Central,technolgy,-1.5102729802615484,-0.8030842017162243,United States,Acme Corporation,1.8426222782336203,Enterprise
CQVDJR45,Darcel Schlecht,GTXPro,Scottech,Won,2713.125,-0.3394879495028555,0.0,1,0,,,Melvin Marxen,Central,marketing,1.9304696263315937,-1.2265186409129711,United States,Inity,-0.2910753653087635,Medium
